;"Day";"DJIA.Close";"N225.Close";"SSMI.Close"
2010-06-04;2010-06-04;9931,969727;9901,19043;6298,970215
2010-06-07;2010-06-07;9816,490234;9520,799805;6291,040039
2010-06-08;2010-06-08;9939,980469;9537,94043;6246,220215
2010-06-09;2010-06-09;9899,25;9439,129883;6319,180176
2010-06-10;2010-06-10;10172,530273;9542,650391;6376,660156
2010-06-11;2010-06-11;10211,070313;9705,25;6426,740234
2010-06-14;2010-06-14;10190,889648;9879,849609;6472,120117
2010-06-15;2010-06-15;10404,769531;9887,889648;6484,72998
2010-06-16;2010-06-16;10409,459961;10067,150391;6490,069824
2010-06-17;2010-06-17;10434,169922;9999,400391;6475,25
2010-06-18;2010-06-18;10450,639648;9995,019531;6447,060059
2010-06-21;2010-06-21;10442,410156;10238,009766;6519,569824
2010-06-22;2010-06-22;10293,519531;10112,889648;6463,459961
2010-06-23;2010-06-23;10298,44043;9923,700195;6381,850098
2010-06-24;2010-06-24;10152,799805;9928,339844;6320,620117
2010-06-25;2010-06-25;10143,80957;9737,480469;6275,350098
2010-06-28;2010-06-28;10138,519531;9693,94043;6311,149902
2010-06-29;2010-06-29;9870,299805;9570,669922;6144,450195
2010-06-30;2010-06-30;9774,019531;9382,639648;6128,060059
2010-07-01;2010-07-01;9732,530273;9191,599609;5981,660156
2010-07-02;2010-07-02;9686,480469;9203,709961;5974,299805
2010-07-06;2010-07-06;9743,620117;9338,040039;6063,120117
2010-07-07;2010-07-07;10018,280273;9279,650391;6099,200195
2010-07-08;2010-07-08;10138,990234;9535,740234;6155,720215
2010-07-09;2010-07-09;10198,030273;9585,320313;6210,490234
2010-07-12;2010-07-12;10216,269531;9548,110352;6228,310059
2010-07-13;2010-07-13;10363,019531;9537,230469;6298,589844
2010-07-14;2010-07-14;10366,719727;9795,240234;6332,279785
2010-07-15;2010-07-15;10359,30957;9685,530273;6291,069824
2010-07-16;2010-07-16;10097,900391;9408,360352;6184,370117
2010-07-21;2010-07-21;10120,530273;9278,830078;6132,660156
2010-07-22;2010-07-22;10322,299805;9220,879883;6194,180176
2010-07-23;2010-07-23;10424,620117;9430,959961;6201,25
2010-07-26;2010-07-26;10525,429688;9503,660156;6199,459961
2010-07-27;2010-07-27;10537,69043;9496,849609;6275,189941
2010-07-28;2010-07-28;10497,879883;9753,269531;6277,490234
2010-07-29;2010-07-29;10467,160156;9696,019531;6220,649902
2010-07-30;2010-07-30;10465,94043;9537,299805;6200,779785
2010-08-02;2010-08-02;10674,379883;9570,30957;6321,640137
2010-08-03;2010-08-03;10636,379883;9694,009766;6337,720215
2010-08-04;2010-08-04;10680,429688;9489,339844;6380,299805
2010-08-05;2010-08-05;10674,980469;9653,919922;6374,890137
2010-08-06;2010-08-06;10653,55957;9642,120117;6321,359863
2010-08-09;2010-08-09;10698,75;9572,490234;6391,740234
2010-08-10;2010-08-10;10644,25;9551,049805;6395,02002
2010-08-11;2010-08-11;10378,830078;9292,849609;6265,839844
2010-08-12;2010-08-12;10319,950195;9212,589844;6279,350098
2010-08-13;2010-08-13;10303,150391;9253,459961;6294,339844
2010-08-16;2010-08-16;10302,009766;9196,669922;6285,660156
2010-08-17;2010-08-17;10405,849609;9161,679688;6359,740234
2010-08-18;2010-08-18;10415,540039;9240,540039;6362,879883
2010-08-19;2010-08-19;10271,209961;9362,679688;6281,350098
2010-08-20;2010-08-20;10213,620117;9179,379883;6185,819824
2010-08-23;2010-08-23;10174,410156;9116,69043;6209,450195
2010-08-24;2010-08-24;10040,450195;8995,139648;6144,140137
2010-08-25;2010-08-25;10060,05957;8845,389648;6098,589844
2010-08-26;2010-08-26;9985,80957;8906,480469;6131,759766
2010-08-27;2010-08-27;10150,650391;8991,05957;6183,140137
2010-08-30;2010-08-30;10009,730469;9149,259766;6205,240234
2010-08-31;2010-08-31;10014,719727;8824,05957;6180,890137
2010-09-01;2010-09-01;10269,469727;8927,019531;6332,430176
2010-09-02;2010-09-02;10320,099609;9062,839844;6333,649902
2010-09-03;2010-09-03;10447,929688;9114,129883;6400,709961
2010-09-07;2010-09-07;10340,69043;9226;6360,200195
2010-09-08;2010-09-08;10387,009766;9024,599609;6386,950195
2010-09-09;2010-09-09;10415,240234;9098,389648;6425,259766
2010-09-10;2010-09-10;10462,769531;9239,169922;6467,689941
2010-09-13;2010-09-13;10544,129883;9321,820313;6471,77002
2010-09-14;2010-09-14;10526,490234;9299,30957;6466,319824
2010-09-16;2010-09-16;10594,830078;9509,5;6424,160156
2010-09-17;2010-09-17;10607,849609;9626,089844;6389,02002
2010-09-21;2010-09-21;10761,030273;9602,110352;6420,399902
2010-09-22;2010-09-22;10739,30957;9566,320313;6344,879883
2010-09-24;2010-09-24;10860,259766;9471,669922;6360,77002
2010-09-27;2010-09-27;10812,040039;9603,139648;6338,890137
2010-09-28;2010-09-28;10858,139648;9495,759766;6334,379883
2010-09-29;2010-09-29;10835,280273;9559,379883;6311,569824
2010-09-30;2010-09-30;10788,049805;9369,349609;6296,330078
2010-10-01;2010-10-01;10829,679688;9404,230469;6284,169922
2010-10-04;2010-10-04;10751,269531;9381,05957;6248,799805
2010-10-05;2010-10-05;10944,719727;9518,759766;6313,899902
2010-10-06;2010-10-06;10967,650391;9691,429688;6351,009766
2010-10-07;2010-10-07;10948,580078;9684,80957;6375,580078
2010-10-08;2010-10-08;11006,480469;9588,879883;6363,160156
2010-10-12;2010-10-12;11020,400391;9388,639648;6375,259766
2010-10-13;2010-10-13;11096,080078;9403,509766;6455,129883
2010-10-14;2010-10-14;11096,919922;9583,509766;6440,970215
2010-10-15;2010-10-15;11062,780273;9500,25;6443,009766
2010-10-18;2010-10-18;11143,69043;9498,490234;6470,259766
2010-10-19;2010-10-19;10978,620117;9539,450195;6471,959961
2010-10-20;2010-10-20;11107,969727;9381,599609;6477,200195
2010-10-21;2010-10-21;11146,570313;9376,480469;6512,189941
2010-10-22;2010-10-22;11132,55957;9426,709961;6477,129883
2010-10-25;2010-10-25;11164,049805;9401,160156;6513,629883
2010-10-26;2010-10-26;11169,459961;9377,379883;6476,609863
2010-10-27;2010-10-27;11126,280273;9387,030273;6479,209961
2010-10-28;2010-10-28;11113,950195;9366,030273;6484,709961
2010-10-29;2010-10-29;11118,400391;9202,450195;6472,22998
2010-11-01;2010-11-01;11124,620117;9154,719727;6504,720215
2010-11-02;2010-11-02;11188,719727;9159,980469;6541,5
2010-11-04;2010-11-04;11434,839844;9358,780273;6595,640137
2010-11-05;2010-11-05;11444,080078;9625,990234;6587,720215
2010-11-08;2010-11-08;11406,839844;9732,919922;6600,359863
2010-11-09;2010-11-09;11346,75;9694,490234;6581,879883
2010-11-10;2010-11-10;11357,040039;9830,519531;6539,819824
2010-11-11;2010-11-11;11283,099609;9861,459961;6516,990234
2010-11-12;2010-11-12;11192,580078;9724,80957;6505,290039
2010-11-15;2010-11-15;11201,969727;9827,509766;6526,22998
2010-11-16;2010-11-16;11023,5;9797,099609;6476,529785
2010-11-17;2010-11-17;11007,879883;9811,660156;6494,990234
2010-11-18;2010-11-18;11181,230469;10013,629883;6613,370117
2010-11-19;2010-11-19;11203,549805;10022,389648;6590,839844
2010-11-22;2010-11-22;11178,580078;10115,19043;6532,640137
2010-11-24;2010-11-24;11187,280273;10030,110352;6449,799805
2010-11-26;2010-11-26;11092;10039,55957;6483,560059
2010-11-29;2010-11-29;11052,490234;10125,990234;6397,5
2010-11-30;2010-11-30;11006,019531;9937,040039;6312,430176
2010-12-01;2010-12-01;11255,780273;9988,049805;6409,700195
2010-12-02;2010-12-02;11362,410156;10168,519531;6483,439941
2010-12-03;2010-12-03;11382,089844;10178,320313;6440,899902
2010-12-06;2010-12-06;11362,19043;10167,230469;6412,220215
2010-12-07;2010-12-07;11359,160156;10141,099609;6462,529785
2010-12-08;2010-12-08;11372,480469;10232,330078;6508,129883
2010-12-09;2010-12-09;11370,05957;10285,879883;6537,629883
2010-12-10;2010-12-10;11410,320313;10211,950195;6519,140137
2010-12-13;2010-12-13;11428,55957;10293,889648;6519,080078
2010-12-14;2010-12-14;11476,540039;10316,769531;6545,839844
2010-12-15;2010-12-15;11457,469727;10309,780273;6560,430176
2010-12-16;2010-12-16;11499,25;10311,290039;6566,169922
2010-12-17;2010-12-17;11491,910156;10303,830078;6538,160156
2010-12-20;2010-12-20;11478,129883;10216,410156;6521,25
2010-12-21;2010-12-21;11533,160156;10370,530273;6558,169922
2010-12-22;2010-12-22;11559,490234;10346,480469;6553,700195
2010-12-27;2010-12-27;11555,030273;10355,990234;6568,209961
2010-12-28;2010-12-28;11575,540039;10292,629883;6569,060059
2010-12-29;2010-12-29;11585,379883;10344,540039;6566,649902
2010-12-30;2010-12-30;11569,709961;10228,919922;6436,040039
2011-01-04;2011-01-04;11691,179688;10398,099609;6494,310059
2011-01-05;2011-01-05;11722,889648;10380,769531;6519,25
2011-01-06;2011-01-06;11697,30957;10529,759766;6532,839844
2011-01-07;2011-01-07;11674,759766;10541,040039;6497,640137
2011-01-11;2011-01-11;11671,879883;10510,679688;6534,839844
2011-01-12;2011-01-12;11755,44043;10512,799805;6613,75
2011-01-13;2011-01-13;11731,900391;10589,759766;6562,470215
2011-01-14;2011-01-14;11787,379883;10499,040039;6556,089844
2011-01-18;2011-01-18;11837,929688;10518,980469;6634,930176
2011-01-19;2011-01-19;11825,290039;10557,099609;6559,660156
2011-01-20;2011-01-20;11822,799805;10437,30957;6513,5
2011-01-21;2011-01-21;11871,839844;10274,519531;6567,310059
2011-01-24;2011-01-24;11980,519531;10345,110352;6603,799805
2011-01-25;2011-01-25;11977,19043;10464,419922;6580,330078
2011-01-26;2011-01-26;11985,44043;10401,900391;6592,990234
2011-01-27;2011-01-27;11989,830078;10478,660156;6562,359863
2011-01-28;2011-01-28;11823,700195;10360,339844;6528,129883
2011-01-31;2011-01-31;11891,929688;10237,919922;6479,149902
2011-02-01;2011-02-01;12040,160156;10274,5;6555,259766
2011-02-02;2011-02-02;12041,969727;10457,360352;6553,669922
2011-02-03;2011-02-03;12062,259766;10431,360352;6544,910156
2011-02-04;2011-02-04;12092,150391;10543,519531;6584,399902
2011-02-07;2011-02-07;12161,629883;10592,040039;6611,140137
2011-02-08;2011-02-08;12233,150391;10635,980469;6638,660156
2011-02-09;2011-02-09;12239,889648;10617,830078;6631,640137
2011-02-10;2011-02-10;12229,290039;10605,650391;6612,060059
2011-02-14;2011-02-14;12268,19043;10725,540039;6666,060059
2011-02-15;2011-02-15;12226,639648;10746,669922;6690,899902
2011-02-16;2011-02-16;12288,169922;10808,290039;6711,649902
2011-02-17;2011-02-17;12318,139648;10836,639648;6706,470215
2011-02-18;2011-02-18;12391,25;10842,799805;6717,25
2011-02-22;2011-02-22;12212,790039;10664,700195;6622,490234
2011-02-23;2011-02-23;12105,780273;10579,099609;6622,77002
2011-02-24;2011-02-24;12068,5;10452,709961;6515,970215
2011-02-25;2011-02-25;12130,450195;10526,759766;6537,200195
2011-02-28;2011-02-28;12226,339844;10624,089844;6610,439941
2011-03-01;2011-03-01;12058,019531;10754,030273;6619,359863
2011-03-02;2011-03-02;12066,799805;10492,379883;6592,069824
2011-03-03;2011-03-03;12258,200195;10586,019531;6599,209961
2011-03-04;2011-03-04;12169,879883;10693,660156;6530,540039
2011-03-07;2011-03-07;12090,030273;10505,019531;6495,52002
2011-03-08;2011-03-08;12214,379883;10525,19043;6511,209961
2011-03-09;2011-03-09;12213,089844;10589,5;6446,600098
2011-03-10;2011-03-10;11984,610352;10434,379883;6404,620117
2011-03-11;2011-03-11;12044,400391;10254,429688;6353,759766
2011-03-14;2011-03-14;11993,160156;9620,490234;6274,470215
2011-03-15;2011-03-15;11855,419922;8605,150391;6101,009766
2011-03-16;2011-03-16;11613,299805;9093,719727;6021,549805
2011-03-17;2011-03-17;11774,589844;8962,669922;6073,419922
2011-03-18;2011-03-18;11858,519531;9206,75;6098,049805
2011-03-22;2011-03-22;12018,629883;9608,320313;6227,029785
2011-03-23;2011-03-23;12086,019531;9449,469727;6256,060059
2011-03-24;2011-03-24;12170,55957;9435,009766;6319,22998
2011-03-25;2011-03-25;12220,589844;9536,129883;6352,279785
2011-03-28;2011-03-28;12197,879883;9478,530273;6359,02002
2011-03-29;2011-03-29;12279,009766;9459,080078;6355,060059
2011-03-30;2011-03-30;12350,610352;9708,790039;6398,419922
2011-03-31;2011-03-31;12319,730469;9755,099609;6357,549805
2011-04-01;2011-04-01;12376,719727;9708,389648;6439,910156
2011-04-04;2011-04-04;12400,030273;9718,889648;6414,600098
2011-04-05;2011-04-05;12393,900391;9615,549805;6430,299805
2011-04-06;2011-04-06;12426,75;9584,370117;6443,060059
2011-04-07;2011-04-07;12409,490234;9590,929688;6465,569824
2011-04-08;2011-04-08;12380,049805;9768,080078;6457,930176
2011-04-11;2011-04-11;12381,110352;9719,700195;6440,109863
2011-04-12;2011-04-12;12263,580078;9555,259766;6351,600098
2011-04-13;2011-04-13;12270,990234;9641,179688;6364,299805
2011-04-14;2011-04-14;12285,150391;9653,919922;6357,029785
2011-04-15;2011-04-15;12341,830078;9591,519531;6400,259766
2011-04-18;2011-04-18;12201,589844;9556,650391;6244,950195
2011-04-19;2011-04-19;12266,75;9441,030273;6326,649902
2011-04-20;2011-04-20;12453,540039;9606,820313;6444,810059
2011-04-21;2011-04-21;12505,990234;9685,769531;6457,160156
2011-04-26;2011-04-26;12595,370117;9558,69043;6476,589844
2011-04-27;2011-04-27;12690,959961;9691,839844;6472,419922
2011-04-28;2011-04-28;12763,30957;9849,740234;6516,209961
2011-05-02;2011-05-02;12807,360352;10004,200195;6544,669922
2011-05-06;2011-05-06;12638,740234;9859,200195;6526,509766
2011-05-09;2011-05-09;12684,679688;9794,379883;6476,890137
2011-05-10;2011-05-10;12760,360352;9818,759766;6526,160156
2011-05-11;2011-05-11;12630,030273;9864,259766;6562,819824
2011-05-12;2011-05-12;12695,919922;9716,650391;6562,589844
2011-05-13;2011-05-13;12595,75;9648,769531;6563,259766
2011-05-16;2011-05-16;12548,370117;9558,299805;6564,149902
2011-05-17;2011-05-17;12479,580078;9567,019531;6496,560059
2011-05-18;2011-05-18;12560,179688;9662,080078;6535,240234
2011-05-19;2011-05-19;12605,320313;9620,820313;6557,950195
2011-05-20;2011-05-20;12512,040039;9607,080078;6530,609863
2011-05-23;2011-05-23;12381,259766;9460,629883;6437,819824
2011-05-24;2011-05-24;12356,209961;9477,169922;6454,290039
2011-05-25;2011-05-25;12394,660156;9422,879883;6464,549805
2011-05-26;2011-05-26;12402,759766;9562,049805;6469,160156
2011-05-27;2011-05-27;12441,580078;9521,94043;6489,319824
2011-05-31;2011-05-31;12569,790039;9693,730469;6554,709961
2011-06-01;2011-06-01;12290,139648;9719,610352;6496,470215
2011-06-03;2011-06-03;12151,259766;9492,209961;6407,390137
2011-06-06;2011-06-06;12089,959961;9380,349609;6370,060059
2011-06-07;2011-06-07;12070,80957;9442,950195;6330,649902
2011-06-08;2011-06-08;12048,94043;9449,459961;6256,859863
2011-06-09;2011-06-09;12124,360352;9467,150391;6271,009766
2011-06-10;2011-06-10;11951,910156;9514,44043;6197,25
2011-06-14;2011-06-14;12076,110352;9547,790039;6255,680176
2011-06-15;2011-06-15;11897,269531;9574,320313;6198,169922
2011-06-16;2011-06-16;11961,519531;9411,280273;6157,669922
2011-06-17;2011-06-17;12004,360352;9351,400391;6145,160156
2011-06-20;2011-06-20;12080,379883;9354,320313;6113,700195
2011-06-21;2011-06-21;12190,009766;9459,660156;6171,009766
2011-06-22;2011-06-22;12109,669922;9629,429688;6113,439941
2011-06-23;2011-06-23;12050;9596,740234;5991,089844
2011-06-24;2011-06-24;11934,580078;9678,709961;5998,02002
2011-06-27;2011-06-27;12043,55957;9578,30957;5990,819824
2011-06-28;2011-06-28;12188,69043;9648,980469;6002,399902
2011-06-29;2011-06-29;12261,419922;9797,259766;6101,549805
2011-06-30;2011-06-30;12414,339844;9816,089844;6187,069824
2011-07-01;2011-07-01;12582,769531;9868,070313;6237,810059
2011-07-05;2011-07-05;12569,870117;9972,459961;6243,009766
2011-07-06;2011-07-06;12626,019531;10082,480469;6179,350098
2011-07-07;2011-07-07;12719,490234;10071,139648;6211,109863
2011-07-08;2011-07-08;12657,200195;10137,730469;6152,689941
2011-07-11;2011-07-11;12505,759766;10069,530273;6053
2011-07-12;2011-07-12;12446,879883;9925,919922;6014,839844
2011-07-13;2011-07-13;12491,610352;9963,139648;6025,22998
2011-07-14;2011-07-14;12437,120117;9936,120117;5980,970215
2011-07-15;2011-07-15;12479,730469;9974,469727;5938,060059
2011-07-19;2011-07-19;12587,419922;9889,719727;5896,549805
2011-07-20;2011-07-20;12571,910156;10005,900391;5966,540039
2011-07-21;2011-07-21;12724,410156;10010,389648;6042,060059
2011-07-22;2011-07-22;12681,160156;10132,110352;6031,930176
2011-07-25;2011-07-25;12592,799805;10050,009766;6017,490234
2011-07-26;2011-07-26;12501,299805;10097,719727;5990,180176
2011-07-27;2011-07-27;12302,549805;10047,19043;5904,470215
2011-07-28;2011-07-28;12240,110352;9901,349609;5871,410156
2011-07-29;2011-07-29;12143,240234;9833,030273;5783,350098
2011-08-02;2011-08-02;11866,620117;9844,589844;5546,939941
2011-08-03;2011-08-03;11896,44043;9637,139648;5483,149902
2011-08-04;2011-08-04;11383,679688;9659,179688;5285,25
2011-08-05;2011-08-05;11444,610352;9299,879883;5172,060059
2011-08-08;2011-08-08;10809,849609;9097,55957;4967,990234
2011-08-09;2011-08-09;11239,769531;8944,480469;4997,919922
2011-08-10;2011-08-10;10719,94043;9038,740234;4791,959961
2011-08-11;2011-08-11;11143,30957;8981,94043;5032,75
2011-08-12;2011-08-12;11269,019531;8963,719727;5252,810059
2011-08-15;2011-08-15;11482,900391;9086,410156;5324,72998
2011-08-16;2011-08-16;11405,929688;9107,429688;5373,299805
2011-08-17;2011-08-17;11410,209961;9057,259766;5421,209961
2011-08-18;2011-08-18;10990,580078;8943,759766;5196
2011-08-19;2011-08-19;10817,650391;8719,240234;5093,75
2011-08-22;2011-08-22;10854,650391;8628,129883;5144,02002
2011-08-23;2011-08-23;11176,759766;8733,009766;5230,580078
2011-08-24;2011-08-24;11320,709961;8639,610352;5328,490234
2011-08-25;2011-08-25;11149,820313;8772,360352;5298,180176
2011-08-26;2011-08-26;11284,540039;8797,780273;5323,120117
2011-08-29;2011-08-29;11539,25;8851,349609;5446,470215
2011-08-30;2011-08-30;11559,950195;8953,900391;5449,160156
2011-08-31;2011-08-31;11613,530273;8955,200195;5528,52002
2011-09-01;2011-09-01;11493,570313;9060,799805;5531,540039
2011-09-02;2011-09-02;11240,259766;8950,740234;5359,669922
2011-09-06;2011-09-06;11139,299805;8590,570313;5367,240234
2011-09-07;2011-09-07;11414,860352;8763,410156;5501,259766
2011-09-08;2011-09-08;11295,80957;8793,120117;5528,910156
2011-09-09;2011-09-09;10992,129883;8737,660156;5430,77002
2011-09-12;2011-09-12;11061,120117;8535,669922;5303,140137
2011-09-13;2011-09-13;11105,849609;8616,549805;5359,140137
2011-09-14;2011-09-14;11246,730469;8518,570313;5417,890137
2011-09-15;2011-09-15;11433,179688;8668,860352;5433,47998
2011-09-16;2011-09-16;11509,089844;8864,160156;5452,879883
2011-09-20;2011-09-20;11408,660156;8721,240234;5471,399902
2011-09-21;2011-09-21;11124,839844;8741,160156;5475,339844
2011-09-22;2011-09-22;10733,830078;8560,259766;5288,47998
2011-09-26;2011-09-26;11043,860352;8374,129883;5401,009766
2011-09-27;2011-09-27;11190,69043;8609,950195;5564,620117
2011-09-28;2011-09-28;11010,900391;8615,650391;5551,649902
2011-09-29;2011-09-29;11153,980469;8701,230469;5608,600098
2011-09-30;2011-09-30;10913,379883;8700,290039;5531,740234
2011-10-03;2011-10-03;10655,299805;8545,480469;5495,689941
2011-10-04;2011-10-04;10808,709961;8456,120117;5444,549805
2011-10-05;2011-10-05;10939,950195;8382,980469;5504,990234
2011-10-06;2011-10-06;11123,330078;8522,019531;5640,069824
2011-10-07;2011-10-07;11103,120117;8605,620117;5652,22998
2011-10-11;2011-10-11;11416,299805;8773,679688;5732,189941
2011-10-12;2011-10-12;11518,849609;8738,900391;5781,129883
2011-10-13;2011-10-13;11478,129883;8823,25;5713,169922
2011-10-14;2011-10-14;11644,490234;8747,959961;5761,120117
2011-10-17;2011-10-17;11397;8879,599609;5723,410156
2011-10-18;2011-10-18;11577,049805;8741,910156;5682,509766
2011-10-19;2011-10-19;11504,620117;8772,540039;5699,97998
2011-10-20;2011-10-20;11541,780273;8682,150391;5657,660156
2011-10-21;2011-10-21;11808,790039;8678,889648;5753,52002
2011-10-24;2011-10-24;11913,620117;8843,980469;5788,629883
2011-10-25;2011-10-25;11706,620117;8762,30957;5708,790039
2011-10-26;2011-10-26;11869,040039;8748,469727;5700,5
2011-10-27;2011-10-27;12208,549805;8926,540039;5823
2011-10-28;2011-10-28;12231,110352;9050,469727;5852,660156
2011-10-31;2011-10-31;11955,009766;8988,389648;5731,27002
2011-11-01;2011-11-01;11657,959961;8835,519531;5588,569824
2011-11-02;2011-11-02;11836,040039;8640,419922;5611,049805
2011-11-04;2011-11-04;11983,240234;8801,400391;5659,830078
